datetime,Strategy,Benchmark Buy & Hold
2018-02-24 00:00:00+00:00,324352.0907,1027385.29
2018-02-25 00:00:00+00:00,315005.50301999995,1035560.08
2018-02-26 00:00:00+00:00,316581.02861999994,1066409.74
2018-02-27 00:00:00+00:00,320471.60861999996,1079516.53
2018-02-28 00:00:00+00:00,322944.50226,1047372.2200000001
2018-03-01 00:00:00+00:00,310183.70676000003,1071132.1300000001
2018-03-02 00:00:00+00:00,305749.91458000004,1053352.27
2018-03-03 00:00:00+00:00,301981.9155400001,1052365.87
2018-03-04 00:00:00+00:00,296783.2934600001,1062303.8499999999
2018-03-05 00:00:00+00:00,295268.04856000014,1049973.8499999999
2018-03-06 00:00:00+00:00,308502.2485600001,1002675.9700000001
2018-03-07 00:00:00+00:00,330823.7485600001,922900.87
2018-03-08 00:00:00+00:00,347573.4985600001,863038.7200000001
2018-03-09 00:00:00+00:00,337378.7485600001,899473.87
2018-03-10 00:00:00+00:00,311149.9245600001,846393.2200000001
2018-03-11 00:00:00+00:00,304744.1385200001,889844.14
2018-03-12 00:00:00+00:00,292798.06406000006,859697.29
2018-03-13 00:00:00+00:00,295856.3540600001,850782.7
2018-03-14 00:00:00+00:00,328330.06406000006,756125.29
2018-03-15 00:00:00+00:00,329277.5840600001,753363.37
2018-03-16 00:00:00+00:00,309135.78796000005,741329.29
2018-03-17 00:00:00+00:00,335246.22796000005,679654.63
2018-03-18 00:00:00+00:00,380096.46796000004,666634.1499999999
2018-03-19 00:00:00+00:00,374079.49904000014,680604.04
2018-03-20 00:00:00+00:00,366866.3272800002,684574.3
2018-03-21 00:00:00+00:00,370542.52728000015,691442.11
2018-03-22 00:00:00+00:00,361159.6110400002,664439.41
2018-03-23 00:00:00+00:00,359385.45104000025,667743.8499999999
2018-03-24 00:00:00+00:00,329978.00364000007,645673.1499999999
2018-03-25 00:00:00+00:00,307860.8787400002,644514.13
2018-03-26 00:00:00+00:00,329126.0787400002,600372.73
2018-03-27 00:00:00+00:00,351502.05874000024,553925.62
