datetime,Strategy,Benchmark Buy & Hold
2017-08-27 00:00:00+00:00,33371.92140000001,43480.100000000006
2017-08-28 00:00:00+00:00,33371.92140000001,43599.0
2017-08-29 00:00:00+00:00,33371.92140000001,43918.100000000006
2017-08-30 00:00:00+00:00,33371.92140000001,46070.100000000006
2017-08-31 00:00:00+00:00,33371.92140000001,45975.200000000004
2017-09-01 00:00:00+00:00,33371.92140000001,47496.0
2017-09-02 00:00:00+00:00,33371.92140000001,49421.5
2017-09-03 00:00:00+00:00,33371.92140000001,46570.0
2017-09-04 00:00:00+00:00,33371.92140000001,46330.5
2017-09-05 00:00:00+00:00,33371.92140000001,44818.9
2017-09-06 00:00:00+00:00,33371.92140000001,44450.100000000006
2017-09-07 00:00:00+00:00,33371.92140000001,46270.0
2017-09-08 00:00:00+00:00,33371.92140000001,46311.8
2017-09-09 00:00:00+00:00,33371.92140000001,43569.3
2017-09-10 00:00:00+00:00,33371.79974,43420.200000000004
2017-09-11 00:00:00+00:00,33882.93974,42690.0
2017-09-12 00:00:00+00:00,34256.24974,42156.7
2017-09-13 00:00:00+00:00,34565.92974,41714.3
2017-09-14 00:00:00+00:00,36626.93974,38770.0
2017-09-15 00:00:00+00:00,41080.19974,32408.2
2017-09-16 00:00:00+00:00,41079.569740000006,37512.0
2017-09-17 00:00:00+00:00,41079.569740000006,37270.0
2017-09-18 00:00:00+00:00,41079.569740000006,37293.4
2017-09-19 00:00:00+00:00,41079.569740000006,40969.7
2017-09-20 00:00:00+00:00,41079.569740000006,39274.1
2017-09-21 00:00:00+00:00,41079.569740000006,38820.0
2017-09-22 00:00:00+00:00,41079.569740000006,36260.0
2017-09-23 00:00:00+00:00,41079.569740000006,36282.9
2017-09-24 00:00:00+00:00,41079.569740000006,37916.100000000006
2017-09-25 00:00:00+00:00,41079.569740000006,36760.6
2017-09-26 00:00:00+00:00,41079.569740000006,39262.2
2017-09-27 00:00:00+00:00,41079.569740000006,39011.2
2017-09-28 00:00:00+00:00,41079.569740000006,42070.100000000006
2017-09-29 00:00:00+00:00,40908.65956000001,41964.2
2017-09-30 00:00:00+00:00,40612.469560000005,41635.100000000006
2017-10-01 00:00:00+00:00,42254.69956,43459.799999999996
2017-10-02 00:00:00+00:00,42758.51956,44019.6
2017-10-03 00:00:00+00:00,42749.789560000005,44009.899999999994
2017-10-04 00:00:00+00:00,41958.77956000001,43131.0
2017-10-05 00:00:00+00:00,41137.61956,42218.6
2017-10-06 00:00:00+00:00,42105.56956,43294.1
2017-10-07 00:00:00+00:00,42511.37956,43745.0
2017-10-08 00:00:00+00:00,43129.679560000004,44432.0
2017-10-09 00:00:00+00:00,44603.969560000005,46070.100000000006
2017-10-10 00:00:00+00:00,46196.969560000005,47840.100000000006
2017-10-11 00:00:00+00:00,45908.789560000005,47519.899999999994
2017-10-12 00:00:00+00:00,46538.789560000005,48219.899999999994
2017-10-13 00:00:00+00:00,51893.87956,54170.0
2017-10-14 00:00:00+00:00,53716.37956,56195.0
2017-10-15 00:00:00+00:00,55407.11956,58073.6
2017-10-16 00:00:00+00:00,54447.179560000004,57007.0
2017-10-17 00:00:00+00:00,54997.88956000001,57618.9
2017-10-18 00:00:00+00:00,53558.789560000005,56019.899999999994
2017-10-19 00:00:00+00:00,53287.259560000006,55718.2
2017-10-20 00:00:00+00:00,54503.87956,57070.0
2017-10-21 00:00:00+00:00,57281.99956000001,60156.8
2017-10-22 00:00:00+00:00,57459.38956000001,60353.9
2017-10-23 00:00:00+00:00,57293.15956,60169.2
2017-10-24 00:00:00+00:00,56328.80956000001,59097.700000000004
2017-10-25 00:00:00+00:00,52838.789560000005,55219.899999999994
2017-10-26 00:00:00+00:00,54981.59956,57600.8
2017-10-27 00:00:00+00:00,56266.34956,59028.3
2017-10-28 00:00:00+00:00,55210.37956,57855.0
2017-10-29 00:00:00+00:00,55133.969560000005,57770.100000000006
2017-10-30 00:00:00+00:00,58767.179560000004,61807.0
2017-10-31 00:00:00+00:00,58499.789560000005,61509.899999999994
2017-11-01 00:00:00+00:00,61451.87956,64790.0
2017-11-02 00:00:00+00:00,64105.61956,67738.6
2017-11-03 00:00:00+00:00,66563.78956,70469.9
2017-11-04 00:00:00+00:00,68002.97956,72069.0
2017-11-05 00:00:00+00:00,69787.22956,74051.5
2017-11-06 00:00:00+00:00,69723.41956000001,73980.6
2017-11-07 00:00:00+00:00,65843.96956,69670.1
2017-11-08 00:00:00+00:00,67402.94956000001,71402.29999999999
2017-11-09 00:00:00+00:00,70514.87956,74860.0
2017-11-10 00:00:00+00:00,67373.96956,71370.1
2017-11-11 00:00:00+00:00,62649.509560000006,66120.7
2017-11-12 00:00:00+00:00,60537.929560000004,63774.5
2017-11-13 00:00:00+00:00,64297.22146,59470.100000000006
2017-11-14 00:00:00+00:00,59120.51146000001,65222.0
2017-11-15 00:00:00+00:00,59712.34786000001,66009.9
2017-11-16 00:00:00+00:00,65806.69786000001,72781.4
2017-11-17 00:00:00+00:00,70883.05786000002,78421.8
2017-11-18 00:00:00+00:00,69746.35786000002,77158.8
2017-11-19 00:00:00+00:00,70417.39786000001,77904.4
2017-11-20 00:00:00+00:00,72501.61786000001,80220.20000000001
2017-11-21 00:00:00+00:00,74715.43786,82680.0
2017-11-22 00:00:00+00:00,73302.61786000001,81110.20000000001
2017-11-23 00:00:00+00:00,74616.34786000001,82569.9
2017-11-24 00:00:00+00:00,72978.43786,80750.0
2017-11-25 00:00:00+00:00,74560.81786000001,82508.2
2017-11-26 00:00:00+00:00,79521.43786,88020.0
2017-11-27 00:00:00+00:00,84834.76786000002,93923.70000000001
2017-11-28 00:00:00+00:00,88116.43786,97570.0
2017-11-29 00:00:00+00:00,89934.34786000001,99589.9
2017-11-30 00:00:00+00:00,89034.34786000001,98589.9
2017-12-01 00:00:00+00:00,90095.53786000001,99769.0
2017-12-02 00:00:00+00:00,98259.70786000002,108840.3
2017-12-03 00:00:00+00:00,98826.52786000002,109470.1
2017-12-04 00:00:00+00:00,102066.34786000001,113069.9
2017-12-05 00:00:00+00:00,104977.84786000001,116304.9
2017-12-06 00:00:00+00:00,105816.82786,117237.09999999999
2017-12-07 00:00:00+00:00,126959.71786000002,140729.2
2017-12-08 00:00:00+00:00,126959.71786000002,173971.0
2017-12-09 00:00:00+00:00,133134.2066,164802.40000000002
2017-12-10 00:00:00+00:00,141892.9566,152289.9
2017-12-11 00:00:00+00:00,141560.5266,152764.8
2017-12-12 00:00:00+00:00,130776.81660000002,168170.09999999998
2017-12-13 00:00:00+00:00,124280.9566,177449.90000000002
2017-12-14 00:00:00+00:00,131756.8866,166770.0
2017-12-15 00:00:00+00:00,131196.8866,167570.0
2017-12-16 00:00:00+00:00,124304.2666,177416.6
2017-12-17 00:00:00+00:00,110875.81660000002,196600.09999999998
2017-12-18 00:00:00+00:00,112797.17660000002,193855.3
2017-12-19 00:00:00+00:00,115178.2266,190453.80000000002
2017-12-20 00:00:00+00:00,123916.81660000002,177970.09999999998
2017-12-21 00:00:00+00:00,133016.8866,164970.0
2017-12-22 00:00:00+00:00,138726.43660000002,156813.5
2017-12-23 00:00:00+00:00,149047.5166,142069.1
2017-12-24 00:00:00+00:00,141574.3886,149258.2
2017-12-25 00:00:00+00:00,148762.58860000002,142070.0
2017-12-26 00:00:00+00:00,149012.4886,141820.1
2017-12-27 00:00:00+00:00,133008.9886,157823.6
2017-12-28 00:00:00+00:00,136762.68860000002,154069.9
2017-12-29 00:00:00+00:00,146762.58860000002,144070.0
2017-12-30 00:00:00+00:00,144905.8886,145926.7
2017-12-31 00:00:00+00:00,161762.4886,129070.1
2018-01-01 00:00:00+00:00,161762.4886,138820.0
2018-01-02 00:00:00+00:00,161762.4886,134939.59999999998
2018-01-03 00:00:00+00:00,161762.4886,148067.6
2018-01-04 00:00:00+00:00,161762.4886,150320.0
2018-01-05 00:00:00+00:00,161762.4886,151720.0
2018-01-06 00:00:00+00:00,161762.4886,169219.90000000002
2018-01-07 00:00:00+00:00,162691.10878,170590.0
2018-01-08 00:00:00+00:00,154791.08878,161812.19999999998
2018-01-09 00:00:00+00:00,144223.10878,150070.0
2018-01-10 00:00:00+00:00,148813.01878,144670.1
2018-01-11 00:00:00+00:00,145609.28878,148229.8
2018-01-12 00:00:00+00:00,159847.10878,132410.0
2018-01-13 00:00:00+00:00,154573.19878,138269.9
2018-01-14 00:00:00+00:00,150883.10878,142370.0
2018-01-15 00:00:00+00:00,156047.12878000003,136632.2
2018-01-16 00:00:00+00:00,156643.01878,135970.1
2018-01-17 00:00:00+00:00,174823.10878,115770.0
2018-01-18 00:00:00+00:00,173932.10878,111123.5
2018-01-19 00:00:00+00:00,173932.10878,113480.0
2018-01-20 00:00:00+00:00,173932.10878,114564.9
2018-01-21 00:00:00+00:00,173932.10878,127763.5
2018-01-22 00:00:00+00:00,173932.10878,114050.5
2018-01-23 00:00:00+00:00,173932.10878,108180.20000000001
2018-01-24 00:00:00+00:00,173932.10878,107695.9
2018-01-25 00:00:00+00:00,173932.10878,112442.90000000001
2018-01-26 00:00:00+00:00,173932.10878,111620.0
2018-01-27 00:00:00+00:00,173932.10878,111049.79999999999
2018-01-28 00:00:00+00:00,173932.10878,113053.79999999999
